"17-24","25-34","35-44","45-54","55-64","65-74","75-99","Male","Female","White","Black","Asian","Native_American","Hispanic","Grade_School","High_School","Some_College","College_or_Advanced","City","Suburban","Rural","Northeast","North_Central","South","West","0-16 Percentile","17-33 Percentile","34-67 Percentile","68-95 Percentile","96-100 Percentile","Working","Laid_Off","Unemployed","Retired","Perm_Disabled","Homemaker","Student","In_Union","Non_Union","0_Child","1_Child","2_Child","3_Child","4+_Child","Yes_Parent_Native","No_Parent_Native","Married","Never_Married","Divorced","Separated","Working_Class","Middle_Class","Upper_Middle_Class","Upper_Class","Pres","Y1992","Y1996","Y2000","Y2004","Predicted_Pres"
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.48733434002544
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.612553650125039
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6238355301538
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.42673632041509
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.604006733971942
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.293796331557887
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.585392053549504
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.426235680293076
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.54454963512214
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0.489914085016462
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.426810717232333
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.372287786389819
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.571460628652063
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.494532939684337
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.295586873873239
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.363844464097103
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.484830072039165
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.595436679020934
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.159415097937935
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.410015389745285
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.632051204350017
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.617634663546551
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.734027806709017
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.421901178133836
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.489568387112532
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.486957454224175
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.363724436828728
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.616318154886305
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.363724436828728
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,NA,NA,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.362231584371289
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.555374940906711
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.363724436828728
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.857138281824277
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.594003562948745
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.440726701481083
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.48852812250102
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.391917536323606
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.696533961751523
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.475933810308898
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.350209474369911
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.665232448454609
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.355797853465598
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.574016386771796
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.513805741800478
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1.01232608349031
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.731090812995564
0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.906667275873047
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.773058337433052
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.292793716778719
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.532601836781928
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.550967360420164
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.311409212161072
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.395748912891193
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.264600617283841
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.457176986816613
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.459930443206231
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.494662628256282
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.393708078638958
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.357783555798274
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.48434041605298
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.649418910916445
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.700693707462027
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.403181886450799
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.515353728121721
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.396142892603991
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.62107402039608
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.496961324383586
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.574016386771796
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.532601836781928
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.48812354270111
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.418361459160819
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.581656550508275
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.293796331557887
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.724622713196194
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.548426547956215
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.475933810308898
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.58949579799048
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.331837236402548
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.694578132057241
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.530437611864959
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.447573112983877
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.15361847326287
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.712539623814782
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.757045591524538
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.524628861863459
0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.671590437465227
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.395856203279822
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.850332997491545
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.689174790920133
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.789966255419296
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.23475437498316
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.44908002307728
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,0,0,0,1,0,0.539760520329452
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.323779973368117
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.355232954697862
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.715771938410212
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.569367628047764
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.671483147076597
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.540564384823612
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.494522317160695
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.520130770395665
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.481781265738013
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.481535619186194
